req_id,instrument_code,legal_ref,text_en,text_de,has_de,topic_tags,primary_evidence_types,supporting_evidence_types,keywords_en,keywords_de,source_sha256_en,source_sha256_de
EU_2024_1773|6|2|-|001,EU_2024_1773,Art. 6(2),2.   The policy shall specify the required level of assurance concerning the effectiveness of ICT third-party service providers’ risk management framework for the ICT services supporting critical or important functions to be provided by an ICT third-party service provider. The policy shall require that the due diligence process includes an assessment of the existence of risk mitigation and business continuity measures and of how their functioning within the ICT third-party service provider is ensured.,"(2)   In der Leitlinie wird festgelegt, welches Maß an Sicherheit hinsichtlich der Wirksamkeit des Risikomanagementrahmens von IKT-Drittdienstleistern für IKT-Dienstleistungen zur Unterstützung kritischer oder wichtiger Funktionen, die von einem IKT-Drittdienstleister bereitgestellt werden sollen, gegeben sein muss. In der Leitlinie ist vorzusehen, dass im Rahmen des Verfahrens zur Erfüllung der Sorgfaltspflicht bewertet wird, ob Maßnahmen zur Risikominderung und zur Geschäftsfortführung bestehen und wie deren Funktionsfähigkeit innerhalb des IKT-Drittdienstleisters sichergestellt wird.",True,DORA,POLICY,PROCEDURE_RUNBOOK,,,9775acac5dbad014a6e940988bf9410d110b5aeca21eb5fbf7ec31e837581c82,f77425cd3baca1cea3826f0f5fad263088fd00329a6dfc4802214a2fd363cf4b
EU_2024_1773|6|3|-|001,EU_2024_1773,Art. 6(3),"3.   The policy shall determine the due diligence process for selecting and assessing the prospective ICT third-party service providers and shall indicate which of the following elements are to be used for the required level of assurance on the ICT third-party service provider’s performance:
(a)
audits or independent assessments performed by the financial entity itself or on its behalf;
(b)
the use of independent audit reports made on request by the ICT third-party service provider;
(c)
the use of audit reports made by the internal audit function of the ICT third-party service provider;
(d)
the use of appropriate third-party certifications;
(e)
the use of other relevant information available to the financial entity or other information provided by the ICT third-party service provider.","(3)   In der Leitlinie wird das Verfahren zur Erfüllung der Sorgfaltspflicht festgelegt, anhand dessen die künftigen IKT-Drittdienstleister ausgewählt und bewertet werden, und es wird angegeben, welche der folgenden Elemente mit Blick auf das erforderliche Maß an Sicherheit für die Leistungsfähigkeit des IKT-Drittdienstleisters zu berücksichtigen sind:
a)
Audits oder unabhängige Bewertungen, die vom Finanzunternehmen selbst oder in seinem Auftrag durchgeführt werden;
b)
Berichte über unabhängige Audits, die auf Verlangen des IKT-Drittdienstleisters erstellt werden;
c)
Auditberichte der internen Revisionsfunktion des IKT-Drittdienstleisters;
d)
geeignete Zertifizierungen Dritter;
e)
andere relevante Informationen, die dem Finanzunternehmen zur Verfügung stehen, oder andere vom IKT-Drittdienstleister bereitgestellte Informationen.",True,DORA,POLICY,PROCEDURE_RUNBOOK,,,9775acac5dbad014a6e940988bf9410d110b5aeca21eb5fbf7ec31e837581c82,f77425cd3baca1cea3826f0f5fad263088fd00329a6dfc4802214a2fd363cf4b
EU_2024_1773|6|4|-|001,EU_2024_1773,Art. 6(4),"4.   Financial entities shall ensure an appropriate level of assurance on the ICT third-party service provider’s performance, taking into account the elements listed in paragraph 3, points (a) to (e). Where appropriate, more than one element listed in those points shall be used.",(4)   Die Finanzunternehmen gewährleisten unter Berücksichtigung der in Absatz 3 Buchstaben a bis e aufgeführten Elemente ein angemessenes Maß an Sicherheit für die Leistungsfähigkeit des IKT-Drittdienstleisters. Gegebenenfalls ist mehr als eines der unter diesen Buchstaben aufgeführten Elemente zu berücksichtigen.,True,DORA,POLICY,PROCEDURE_RUNBOOK,,,9775acac5dbad014a6e940988bf9410d110b5aeca21eb5fbf7ec31e837581c82,f77425cd3baca1cea3826f0f5fad263088fd00329a6dfc4802214a2fd363cf4b
EU_2024_1773|7|1|-|001,EU_2024_1773,Art. 7(1),"1.   The policy shall specify the appropriate measures to identify, prevent and manage actual or potential conflicts of interest arising from the use of ICT third-party service providers that are to be taken before entering relevant contractual arrangements and shall provide for an ongoing monitoring of such conflicts of interest.","(1)   In der Leitlinie werden geeignete Maßnahmen festgelegt, die vor Abschluss einschlägiger vertraglicher Vereinbarungen zu ergreifen sind, um die sich aus der Nutzung von IKT-Drittdienstleistern ergebenden tatsächlichen oder potenziellen Interessenkonflikte zu ermitteln, zu vermeiden und zu managen, und es wird eine kontinuierliche Überwachung solcher Interessenkonflikte vorgesehen.",True,DORA,POLICY,PROCEDURE_RUNBOOK,audit rights|clause|contract,Klausel|Prüfrechte|Vertrag,9775acac5dbad014a6e940988bf9410d110b5aeca21eb5fbf7ec31e837581c82,f77425cd3baca1cea3826f0f5fad263088fd00329a6dfc4802214a2fd363cf4b
EU_2024_1773|7|2|-|001,EU_2024_1773,Art. 7(2),"2.   Where ICT services supporting critical or important functions are provided by ICT intra-group service providers, the policy shall specify that decisions on the conditions, including the financial conditions, for the ICT services are to be taken objectively.","(2)   Werden IKT-Dienstleistungen zur Unterstützung kritischer oder wichtiger Funktionen von gruppeninternen IKT-Dienstleistern bereitgestellt, so wird in der Leitlinie festgelegt, dass Entscheidungen über die Bedingungen für diese IKT-Dienstleistungen, einschließlich der finanziellen Bedingungen, objektiv getroffen werden müssen.",True,DORA,POLICY,PROCEDURE_RUNBOOK,,,9775acac5dbad014a6e940988bf9410d110b5aeca21eb5fbf7ec31e837581c82,f77425cd3baca1cea3826f0f5fad263088fd00329a6dfc4802214a2fd363cf4b
EU_2024_1773|8|1|-|001,EU_2024_1773,Art. 8(1),"1.   The policy shall specify that the relevant contractual arrangement are to be in written form and are to include all the elements referred to in Article 30(2) and (3) of Regulation (EU) 2022/2554. The policy shall also include elements regarding requirements referred to in Article 1(1), point (a), of Regulation (EU) 2022/2554, as well as other relevant Union and national law as appropriate.","(1)   In der Leitlinie wird festgelegt, dass die einschlägige vertragliche Vereinbarung schriftlich abzufassen ist und alle in Artikel 30 Absätze 2 und 3 der Verordnung (EU) 2022/2554 genannten Elemente enthalten muss. Die Leitlinie umfasst auch Elemente mit Blick auf die in Artikel 1 Absatz 1 Buchstabe a der Verordnung (EU) 2022/2554 genannten Anforderungen sowie gegebenenfalls andere einschlägige Rechtsvorschriften der Union und der Mitgliedstaaten.",True,DORA,POLICY,PROCEDURE_RUNBOOK,audit rights|clause|contract,Klausel|Prüfrechte|Vertrag,9775acac5dbad014a6e940988bf9410d110b5aeca21eb5fbf7ec31e837581c82,f77425cd3baca1cea3826f0f5fad263088fd00329a6dfc4802214a2fd363cf4b
EU_2024_1773|8|2|-|001,EU_2024_1773,Art. 8(2),"2.   The policy shall specify that the relevant contractual arrangements are to include the right for the financial entity to access information, to carry out inspections and audits, and to perform tests on ICT. For that purpose, the policy shall require that the financial entity uses the following methods, without prejudice to the ultimate responsibility of the financial entity:
(a)
its own internal audit or an audit by an appointed third party;
(b)
where appropriate, pooled audits and pooled ICT testing, including threat-led penetration testing, that are organised jointly with other contracting financial entities or firms that use ICT services of the same ICT third-party service provider and that are performed by those contracting financial entities or firms or by a third party appointed by them;
(c)
where appropriate, third-party certifications;
(d)
where appropriate, internal or third-party audit reports made available by the ICT third-party service provider.","(2)   In der Leitlinie ist festzulegen, dass die einschlägigen vertraglichen Vereinbarungen das Recht des Finanzunternehmens auf Zugang zu Informationen, auf die Durchführung von Inspektionen und Audits sowie auf die Durchführung von IKT-Tests vorsehen müssen. In der Leitlinie ist vorzusehen, dass das Finanzunternehmen zu diesen Zwecken — unbeschadet seiner letztlichen Verantwortung — auf folgende Methoden zurückgreifen muss:
a)
eigene interne Audits oder Audits eines beauftragten Dritten;
b)
gegebenenfalls Sammelaudits und gepoolte IKT-Tests, einschließlich bedrohungsorientierter Penetrationstests, die gemeinsam mit anderen als Auftraggeber auftretenden Finanzunternehmen oder Firmen, die IKT-Dienstleistungen desselben IKT-Drittdienstleisters nutzen, organisiert und von diesen Finanzunternehmen oder Firmen oder einem von ihnen beauftragten Dritten durchgeführt werden;
c)
gegebenenfalls Zertifizierungen Dritter;
d)
gegebenenfalls Berichte über interne oder von Dritten durchgeführte Audits, die vom IKT-Drittdienstleister zur Verfügung gestellt werden.",True,DORA,POLICY,PROCEDURE_RUNBOOK,audit rights|clause|contract,Klausel|Prüfrechte|Vertrag,9775acac5dbad014a6e940988bf9410d110b5aeca21eb5fbf7ec31e837581c82,f77425cd3baca1cea3826f0f5fad263088fd00329a6dfc4802214a2fd363cf4b
EU_2024_1773|8|3|-|001,EU_2024_1773,Art. 8(3),"3.   The financial entity shall not over time rely solely on certifications referred to in paragraph 2, point (c), or audit reports referred to in point (d) of that paragraph. The policy shall only permit the use of the methods referred to in paragraph 2, points (c) and (d), where the financial entity:
(a)
is satisfied with the audit plan of the ICT third-party service provider for the relevant contractual arrangements;
(b)
ensures that the scope of the certifications or audit reports cover the systems and key controls identified by it and ensures compliance with relevant regulatory requirements;
(c)
thoroughly assesses the content of the certifications or audit reports on an ongoing basis and verifies that the reports or certifications are not obsolete;
(d)
ensures that key systems and controls are covered in future versions of the certification or audit report;
(e)
is satisfied with the aptitude of the certifying or auditing party;
(f)
is satisfied that the certifications are issued, and the audits are performed against widely recognised relevant professional standards and include a test of the operational effectiveness of the key controls in place;
(g)
has the contractual right to request, with a frequency that is reasonable and legitimate from a risk management perspective, modifications of the scope of the certifications or audit reports to other relevant systems and controls;
(h)
has the contractual right to perform individual and pooled audits at its discretion with regard to the contractual arrangements and execute those rights in line with the agreed frequency.","(3)   Das Finanzunternehmen darf sich längerfristig nicht nur auf die in Absatz 2 Buchstabe c genannten Zertifizierungen oder die in Absatz 2 Buchstabe d genannten Auditberichte verlassen. Nach der Leitlinie ist die Anwendung der in Absatz 2 Buchstaben c und d genannten Methoden nur dann gestattet, wenn das Finanzunternehmen
a)
den Auditplan des IKT-Drittdienstleisters für die einschlägigen vertraglichen Vereinbarungen als zufriedenstellend erachtet;
b)
sicherstellt, dass der Umfang der Zertifizierungen oder Auditberichte die von ihm ermittelten Systeme und wesentlichen Kontrollen abdeckt und die Einhaltung der einschlägigen rechtlichen Anforderungen gewährleistet;
c)
den Inhalt der Zertifizierungen oder Auditberichte laufend gründlich bewertet und prüft, ob die Berichte oder Zertifizierungen nicht obsolet sind;
d)
sicherstellt, dass wesentliche Systeme und Kontrollen in künftigen Fassungen der Zertifizierung oder des Auditberichts berücksichtigt werden;
e)
die zertifizierende oder prüfende Partei in zufriedenstellendem Maße für geeignet hält;
f)
davon überzeugt ist, dass die Zertifizierungen ausgestellt werden und die Zertifizierungen und die Audits nach weithin anerkannten einschlägigen professionellen Standards durchgeführt werden und einen Test der operationalen Wirksamkeit der bestehenden wesentlichen Kontrollen umfassen;
g)
das vertragliche Recht hat, in einer aus der Perspektive des Risikomanagements vertretbaren und legitimen Häufigkeit Änderungen des Umfangs der Zertifizierungen oder Auditberichte mit Blick auf andere einschlägige Systeme und Kontrollen zu verlangen;
h)
das vertragliche Recht hat, nach eigenem Ermessen Einzel- und Sammelaudits im Zusammenhang mit den vertraglichen Vereinbarungen durchzuführen und diese Rechte in der vereinbarten Häufigkeit wahrzunehmen.",True,DORA,POLICY,PROCEDURE_RUNBOOK,audit rights|clause|contract,Klausel|Prüfrechte|Vertrag,9775acac5dbad014a6e940988bf9410d110b5aeca21eb5fbf7ec31e837581c82,f77425cd3baca1cea3826f0f5fad263088fd00329a6dfc4802214a2fd363cf4b
EU_2024_1773|8|4|-|001,EU_2024_1773,Art. 8(4),4.   The policy shall ensure that material changes to the contractual agreement are to be formalised in a written document which is dated and signed by all parties and shall specify the renewal process for the contractual arrangements.,"(4)   Die Leitlinie stellt sicher, dass wesentliche Änderungen der vertraglichen Vereinbarung in einem schriftlichen Dokument förmlich festgehalten werden, das von allen Parteien datiert und unterzeichnet wird und in dem das Verfahren zur Verlängerung der vertraglichen Vereinbarungen festgelegt ist.",True,DORA,POLICY,PROCEDURE_RUNBOOK,audit rights|clause|contract,Klausel|Prüfrechte|Vertrag,9775acac5dbad014a6e940988bf9410d110b5aeca21eb5fbf7ec31e837581c82,f77425cd3baca1cea3826f0f5fad263088fd00329a6dfc4802214a2fd363cf4b
EU_2024_1773|9|1|-|001,EU_2024_1773,Art. 9(1),"1.   The policy shall require that the contractual arrangements specify the measures and key indicators to monitor, on an ongoing basis, the performance of ICT third party service providers, including measures to monitor compliance with requirements regarding the confidentiality, availability, integrity and authenticity of data and information, and the compliance of the ICT third-party service providers with the financial entity’s relevant policies and procedures. The policy shall also specify measures that apply when service level agreements are not met, including contractual penalties where appropriate.","(1)   In der Leitlinie ist vorzusehen, dass in den vertraglichen Vereinbarungen die Maßnahmen und Schlüsselindikatoren festgelegt werden, anhand deren die Leistungsfähigkeit der IKT-Drittdienstleister kontinuierlich überwacht wird, einschließlich Maßnahmen, die dazu dienen, die Einhaltung der Anforderungen für die Vertraulichkeit, Verfügbarkeit, Integrität und Authentizität von Daten und Informationen und die Einhaltung der einschlägigen Strategien und Verfahren des Finanzunternehmens durch die IKT-Drittdienstleister zu überwachen. Darüber hinaus sind in der Leitlinie Maßnahmen zu spezifizieren, die Anwendung finden, wenn Dienstleistungsvereinbarungen nicht eingehalten werden, und gegebenenfalls Vertragsstrafen umfassen.",True,DORA,POLICY,PROCEDURE_RUNBOOK,audit rights|clause|contract,Klausel|Prüfrechte|Vertrag,9775acac5dbad014a6e940988bf9410d110b5aeca21eb5fbf7ec31e837581c82,f77425cd3baca1cea3826f0f5fad263088fd00329a6dfc4802214a2fd363cf4b
